,Rank,Name,Team,League,Nation,OVR,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Position,SHO,Finishing,Shot Power,Penalties,Reactions,Preferred foot
1136,13135,Owen Goodman,AFC Wimbledon,EFL League Two,England,62,64,59,64,59,64,GK,59,5,48,12,54,Left
1137,13135,Théo Guivarch,Clermont Foot 63,Ligue 2 BKT,France,62,61,59,60,61,65,GK,59,12,45,19,55,Right
1138,13135,Guo Quanbo,Meizhou Hakka FC,CSL,China PR,62,59,58,56,61,65,GK,58,16,42,25,62,Right
1139,13135,Jhohan Gutiérrez,The Strongest,Libertadores,Bolivia,62,63,60,62,61,62,GK,60,13,47,17,61,Right
1140,13135,Omer Hanin,SV Waldhof,3. Liga,Israel,62,66,57,58,59,64,GK,57,7,44,10,58,Right
1141,13135,Wilbert Hernández,Caracas FC,Libertadores,Venezuela,62,64,58,62,62,60,GK,58,6,47,20,63,Right
1142,13135,Fabricio Iacovich,Estudiantes,Libertadores,Argentina,62,62,60,61,59,64,GK,60,14,46,37,62,Left
1143,13135,Clint Irwin,Minnesota United,MLS,United States,62,62,62,63,62,62,GK,62,18,47,25,55,Right
1144,13135,Konrad Jałocha,Stal Mielec,PKO BP Ekstraklasa,Poland,62,60,61,70,68,58,GK,61,15,53,35,49,Right
1145,13135,Budimir Janošević,AIK,Allsvenskan,Serbia,62,61,62,55,63,63,GK,62,7,41,14,50,Right
1146,13135,Ji Jiabao,Qingdao W. Coast,CSL,China PR,62,59,60,56,58,69,GK,60,9,42,12,57,Right
1147,13135,Daniil Khudyakov,SK Sturm Graz,Ö. Bundesliga,Russia,62,60,59,65,61,66,GK,59,9,49,14,58,Right
1148,13135,Niklas Klinger,VfL Wolfsburg,Bundesliga,Germany,62,59,60,63,60,64,GK,60,6,47,11,61,Right
1149,13135,Kevin Komar,Puszcza,PKO BP Ekstraklasa,Poland,62,66,58,59,64,62,GK,58,6,44,13,47,Left
1150,13135,Timo Königsmann,SV Sandhausen,3. Liga,Germany,62,65,58,46,62,68,GK,58,15,35,22,55,Right
1151,13135,Noah Kruth,1. FC Magdeburg,Bundesliga 2,Germany,62,65,64,64,63,63,GK,64,8,48,12,40,Right
1152,13135,Dawid Kudła,GKS Katowice,PKO BP Ekstraklasa,Poland,62,62,56,67,63,64,GK,56,15,50,19,60,Right
1153,13135,Lucas Lavagnino,River Plate,Libertadores,Argentina,62,61,59,58,59,67,GK,59,22,44,21,58,Right
1154,13135,Lee Jun,GwangJu FC,K League 1,Korea Republic,62,65,57,63,61,66,GK,57,19,47,18,52,Right
1155,13135,Adam Legzdins,Dundee FC,Scottish Prem,England,62,60,59,62,61,62,GK,59,13,47,17,60,Right
1156,13135,Harry Lewis,Carlisle United,EFL League Two,England,62,60,60,65,62,63,GK,60,18,49,28,59,Right
1157,13135,Yann Lienard,AS Monaco,Ligue 1 McDonald's,France,62,60,61,60,63,62,GK,61,47,45,11,55,Right
1158,13135,Enzo López,Wanderers,Sudamericana,Uruguay,62,57,61,67,63,67,GK,61,8,50,18,52,Right
1159,13135,Anthony Maisonnial,SC Bastia,Ligue 2 BKT,France,62,62,60,59,60,66,GK,60,10,44,14,58,Right
1160,13135,Parfait Mandanda,SM Caen,Ligue 2 BKT,Congo DR,62,62,59,61,62,65,GK,59,10,46,14,54,Right
1161,13135,Marcel Mendes-Dudziński,Legia Warszawa,PKO BP Ekstraklasa,Poland,62,66,61,58,59,68,GK,61,5,44,14,45,Right
1162,13135,Rodrigo Morínigo,Libertad,Libertadores,Paraguay,62,61,58,59,62,65,GK,58,9,44,10,56,Right
1163,13135,Vlad Muțiu,FC Hermannstadt,SUPERLIGA,Romania,62,64,60,57,60,65,GK,60,8,43,12,56,Right
1164,13135,Amjhad Nazih,Laval MFC,Ligue 2 BKT,Morocco,62,66,61,59,58,65,GK,61,11,44,11,54,Right
1165,13135,Mathys Niflore,Toulouse FC,Ligue 1 McDonald's,France,62,64,63,62,61,64,GK,63,9,47,14,45,Right
1166,13135,Richard O'Donnell,Blackpool,EFL League One,England,62,62,62,60,62,62,GK,62,19,45,14,55,Left
1167,13135,João Oliveira,Vitória SC,Liga Portugal,Portugal,62,62,57,56,61,64,GK,57,10,42,24,59,Right
1168,13135,Sebastian Osigwe,FC Lugano,CSSL,Nigeria,62,62,61,62,64,62,GK,61,12,47,15,53,Right
1169,13135,Silas Ostrzinski,B. Dortmund II,3. Liga,Germany,62,65,59,59,59,65,GK,59,6,44,15,54,Right
1170,13135,Arda Özçimen,Göztepe,Trendyol Süper Lig,Turkey,62,64,61,61,59,68,GK,61,8,46,17,50,Right
1171,13135,Doğukan Özkan,Antalyaspor,Trendyol Süper Lig,Turkey,62,62,64,62,62,60,GK,64,9,47,11,54,Right
1172,13135,Elliot Panicco,Nashville SC,MLS,United States,62,63,58,58,60,68,GK,58,8,44,15,50,Right
1173,13135,Park Chung Hyo,Gangwon FC,K League 1,Korea Republic,62,62,61,58,65,63,GK,61,16,44,24,47,Right
1174,13135,Alfonso Pastor,Levante UD,LALIGA HYPERMOTION,Spain,62,69,63,66,58,60,GK,63,9,50,13,48,Right
1175,13135,Oliver Petersen,Lillestrøm SK,Eliteserien,Norway,62,64,62,62,61,64,GK,62,10,47,12,50,Right
1176,13135,Iustin Popescu,SC Oțelul Galați,SUPERLIGA,Romania,62,65,58,60,60,60,GK,58,8,45,16,59,Right
1177,13135,Jan Reichert,1. FC Nürnberg,Bundesliga 2,Germany,62,63,61,61,65,62,GK,61,6,46,15,48,Right
1178,13135,Abraham Romero,Columbus Crew,MLS,United States,62,65,60,60,64,63,GK,60,17,45,15,44,Right
1179,13135,Alberto Sánchez,RC Deportivo,LALIGA HYPERMOTION,Spain,62,62,63,70,58,62,GK,63,6,53,11,56,Right
1180,13135,Youri Schoonderwaldt,Sparta Rotterdam,Eredivisie,Holland,62,62,60,58,60,61,GK,60,6,44,18,60,Left
1181,13135,Philipp Schulze,SC Verl,3. Liga,Germany,62,63,60,59,60,65,GK,60,8,44,10,57,Right
1182,13135,Shao Puliang,Cangzhou FC,CSL,China PR,62,58,62,63,63,59,GK,62,16,47,14,65,Right
1183,13135,Amrinder Singh,Odisha FC,ISL,India,62,64,56,55,60,65,GK,56,18,41,30,62,Right
1184,13135,Jackson Smith,Barnsley,EFL League One,England,62,61,59,59,61,63,GK,59,9,44,17,58,Right
1185,13135,Daniele Sommariva,Genoa,Serie A Enilive,Italy,62,64,56,62,59,68,GK,56,18,47,21,58,Right
1186,13135,Toni Stahl,Hannover 96 II,3. Liga,Germany,62,63,61,62,61,64,GK,61,8,47,10,53,Right
1187,13135,Jannich Storch,Lyngby BK,3F Superliga,Denmark,62,65,58,61,59,63,GK,58,12,46,22,60,Right
1188,13135,Karol Szymański,Piast Gliwice,PKO BP Ekstraklasa,Poland,62,65,63,52,61,61,GK,63,11,39,17,53,Right
1189,13135,Muhammet Taha Tepe,Trabzonspor,Trendyol Süper Lig,Turkey,62,64,65,55,56,63,GK,65,19,41,23,56,Right
1190,13135,Kacper Trelowski,Raków,PKO BP Ekstraklasa,Poland,62,62,59,58,63,64,GK,59,6,44,10,57,Right
1191,13135,Jake Turner,Gillingham,EFL League Two,England,62,63,64,59,61,63,GK,64,5,44,14,50,Right
1192,13135,Kenneth Vermeer,PEC Zwolle,Eredivisie,Holland,62,62,60,64,64,62,GK,60,13,48,30,56,Right
1193,13135,Ramón Vila,Córdoba CF,LALIGA HYPERMOTION,Spain,62,61,64,56,59,63,GK,64,7,42,18,58,Right
1194,13135,Radek Vitek,Blau-Weiss Linz,Ö. Bundesliga,Czech Republic,62,61,62,55,59,62,GK,62,8,41,19,63,Right
1195,13135,Wang Guoming,Henan FC,CSL,China PR,62,64,61,59,63,63,GK,61,12,44,20,50,Right
1196,13135,Max Weiß,Karlsruher SC,Bundesliga 2,Germany,62,64,60,64,52,70,GK,60,6,48,13,59,Right
1197,13135,Jonas Wendlinger,Almere City FC,Eredivisie,Austria,62,66,60,62,55,65,GK,60,8,47,14,56,Right
1198,13135,Michael Woud,Auckland FC,A-League,New Zealand,62,70,50,60,56,67,GK,50,10,45,10,64,Left
1199,13135,Yoon Pyung Gook,Pohang Steelers,K League 1,Korea Republic,62,63,62,60,58,64,GK,62,16,45,25,59,Left
1200,13135,Zhang Yan,Rongcheng FC,CSL,China PR,62,63,58,52,59,66,GK,58,16,39,18,57,Right
1201,13135,Zhao Bo,Zhejiang Pro,CSL,China PR,62,63,60,56,61,67,GK,60,9,42,15,50,Right
1202,13135,Melvin Zinga,Angers SCO,Ligue 1 McDonald's,France,62,63,65,60,60,66,GK,65,7,45,19,43,Left
1203,13955,Marwan Al Haidari,Al Khaleej,ROSHN Saudi League,Saudi Arabia,61,60,56,55,65,60,GK,56,16,41,16,58,Left
1204,13955,Ahmad Al Ruhaili,Ettifaq FC,ROSHN Saudi League,Saudi Arabia,61,62,59,55,60,59,GK,59,14,41,18,58,Right
1205,13955,Ellery Balcombe,St. Mirren,Scottish Prem,England,61,61,59,61,59,64,GK,59,10,46,16,54,Right
1206,13955,Hugo Barbet,FC Nantes,Ligue 1 McDonald's,France,61,62,58,59,57,64,GK,58,7,44,11,57,Right
1207,13955,Jan Bekkema,sc Heerenveen,Eredivisie,Holland,61,62,57,50,62,63,GK,57,9,38,16,59,Right
1208,13955,Pierre Bellolio,Delfín SC,Sudamericana,Ecuador,61,60,59,60,60,60,GK,59,9,45,16,61,Left
1209,13955,James Belshaw,Harrogate Town,EFL League Two,England,61,61,59,60,61,63,GK,59,9,45,14,56,Right
1210,13955,Frankarlos Benítez,Caracas FC,Libertadores,Venezuela,61,64,63,62,62,61,GK,63,12,47,16,42,Right
1211,13955,Vicente Bernedo,Uni. Católica,Sudamericana,Chile,61,62,61,60,55,63,GK,61,7,45,10,60,Right
1212,13955,Nikolaos Botis,Olympiacos FC,Hellas Liga,Greece,61,64,60,55,60,63,GK,60,8,41,18,50,Right
1213,13955,Dean Bouzanis,Stevenage,EFL League One,Australia,61,61,59,63,60,61,GK,59,14,47,40,57,Right
1214,13955,Coniah Boyce-Clarke,Reading,EFL League One,Jamaica,61,58,56,65,61,64,GK,56,5,49,10,58,Right
1215,13955,Mustafa Burak Bozan,Gaziantep,Trendyol Süper Lig,Turkey,61,63,60,64,58,62,GK,60,8,48,13,53,Right
1216,13955,Johan Brattberg,Västerås SK,Allsvenskan,Sweden,61,62,59,61,62,64,GK,59,17,46,23,50,Right
1217,13955,Borna Buljan,Hajduk Split,Liga Hrvatska,Croatia,61,66,58,60,58,61,GK,58,9,45,21,58,Right
1218,13955,José Aamet Calderón,Universitario,Libertadores,Peru,61,60,61,62,60,61,GK,61,18,47,23,58,Right
1219,13955,Jesús Careaga,The Strongest,Libertadores,Bolivia,61,61,60,62,58,63,GK,60,14,47,21,57,Right
1220,13955,Fabián Cerda,Huachipato,Libertadores,Chile,61,62,57,59,62,60,GK,57,13,44,16,55,Right
1221,13955,Vic Chambaere,R. Union St.-G.,1A Pro League,Belgium,61,66,60,60,60,63,GK,60,5,45,15,46,Right
1222,13955,Harvey Davies,Liverpool,Premier League,England,61,60,63,57,59,60,GK,63,5,43,13,54,Left
1223,13955,Ángel De La Cruz,Alianza Lima,Libertadores,Peru,61,61,62,60,61,62,GK,62,9,45,18,46,Right
1224,13955,Théo De Percin,AJ Auxerre,Ligue 1 McDonald's,France,61,65,62,63,60,62,GK,62,9,47,17,37,Right
1225,13955,Belmin Dizdarević,Montpellier,Ligue 1 McDonald's,Bosnia and Herzegovina,61,63,58,56,62,66,GK,58,6,42,10,41,Right
1226,13955,Ross Doohan,Aberdeen,Scottish Prem,Scotland,61,61,58,57,60,62,GK,58,9,43,10,57,Right
1227,13955,CJ dos Santos,Inter Miami CF,MLS,United States,61,60,61,58,59,64,GK,61,9,44,18,52,Right
1228,13955,Dudu,Viktoria Köln,3. Liga,Germany,61,61,61,63,59,62,GK,61,9,47,19,56,Right
1229,13955,Jack Duncan,Melb. Victory,A-League,Australia,61,61,60,59,59,60,GK,60,12,44,15,57,Right
1230,13955,Tiago Estevão,B. Dortmund II,3. Liga,Germany,61,62,62,58,63,64,GK,62,9,44,19,39,Right
1231,13955,Julien Fabri,SC Bastia,Ligue 2 BKT,France,61,60,61,58,60,60,GK,61,17,44,20,63,Right
1232,13955,Anton Fagerström,Västerås SK,Allsvenskan,Sweden,61,61,62,59,61,59,GK,62,10,44,15,52,Right
1233,13955,Louis Fortin,KAA Gent,1A Pro League,Belgium,61,65,58,56,53,63,GK,58,5,42,12,62,Right
1234,13955,Alessio Furlanetto,Latium,Serie A Enilive,Italy,61,63,60,58,55,65,GK,60,9,44,15,51,Right
1235,13955,Lucas Galarza,Club Nacional,Sudamericana,Paraguay,61,61,60,62,60,61,GK,60,8,47,13,55,Right
1236,13955,Dejan Iliev,UTA Arad,SUPERLIGA,North Macedonia,61,61,59,60,59,63,GK,59,17,45,23,52,Right
1237,13955,Ben Killip,Barnsley,EFL League One,England,61,61,61,58,61,61,GK,61,11,44,20,57,Right
1238,13955,Daniel Klein,FC Augsburg,Bundesliga,Germany,61,61,59,56,58,63,GK,59,8,42,14,57,Right
1239,13955,Živko Kostadinović,FC Zürich,CSSL,Switzerland,61,62,58,58,61,63,GK,58,10,44,18,52,Right
1240,13955,Mergim Krasniqi,GAIS,Allsvenskan,Sweden,61,65,62,60,59,61,GK,62,9,45,10,47,Right
1241,13955,Dušan Kuciak,Raków,PKO BP Ekstraklasa,Slovakia,61,61,60,54,63,62,GK,60,11,41,13,54,Right
1242,13955,Michal Kukucka,1. FC Nürnberg,Bundesliga 2,Slovakia,61,61,64,57,62,61,GK,64,5,43,21,49,Left
1243,13955,Ian Lawlor,Doncaster,EFL League Two,Republic of Ireland,61,62,58,59,60,62,GK,58,13,44,28,56,Right
1244,13955,Frank Lehmann,SV Elversberg,Bundesliga 2,Germany,61,63,62,65,57,60,GK,62,12,49,36,56,Right
1245,13955,Facundo Machado,Nacional,Libertadores,Uruguay,61,62,60,61,62,62,GK,60,7,46,14,49,Right
1246,13955,Jakub Madrzyk,Stal Mielec,PKO BP Ekstraklasa,Poland,61,65,60,58,59,61,GK,60,6,44,14,48,Right
1247,13955,Luka Marić,TSV Hartberg,Ö. Bundesliga,Austria,61,60,57,56,62,64,GK,57,8,42,18,58,Right
1248,13955,George Marks,Charlotte FC,MLS,United States,61,62,64,64,63,61,GK,64,5,48,16,40,Right
1249,13955,Laureano Martínez,Talleres,Libertadores,Argentina,61,63,62,59,61,64,GK,62,8,44,16,40,Right
1250,13955,Glenn Morris,Gillingham,EFL League Two,England,61,60,59,57,63,62,GK,59,15,43,29,57,Right
1251,13955,Christoph Nicht,Grazer AK,Ö. Bundesliga,Austria,61,60,63,56,61,60,GK,63,7,42,13,58,Right
1252,13955,Kieran O'Hara,Kilmarnock,Scottish Prem,Republic of Ireland,61,62,58,58,60,62,GK,58,14,44,13,58,Right
1253,13955,Emil Ødegaard,KFUM-Kameratene,Eliteserien,Norway,61,61,59,59,58,61,GK,59,15,44,24,58,Right
1254,13955,Park Bae Jong,Suwon FC,K League 1,Korea Republic,61,61,62,57,60,61,GK,62,11,43,24,56,Right
1255,13955,Nikolas Polster,Wolfsberger AC,Ö. Bundesliga,Austria,61,65,59,54,53,64,GK,59,9,41,16,61,Right
1256,13955,Valentino Quintero,Rosario Central,Libertadores,Argentina,61,62,56,60,57,67,GK,56,16,45,26,54,Right
1257,13955,José Río,Danubio,Sudamericana,Uruguay,61,67,57,53,59,58,GK,57,6,40,13,60,Left
1258,13955,Francesco Rossi,Bergamo Calcio,Serie A Enilive,Italy,61,63,62,63,60,62,GK,62,11,47,14,48,Right
1259,13955,Saldaña,FC Cartagena,LALIGA HYPERMOTION,Spain,61,69,56,56,54,64,GK,56,6,42,18,55,Left
1260,13955,Jasper Samooja,Lecce,Serie A Enilive,Finland,61,62,65,61,60,59,GK,65,8,46,11,48,Right
1261,13955,Alejandro Santander,Cobresal,Libertadores,Chile,61,62,57,51,59,63,GK,57,6,38,14,58,Right
1262,13955,Toby Savin,Shrewsbury,EFL League One,England,61,62,58,64,60,62,GK,58,18,48,57,58,Right
1263,13955,Johannes Schenk,Preußen Münster,Bundesliga 2,Germany,61,59,59,64,60,65,GK,59,9,48,16,51,Right
1264,13955,Florian Schock,Düsseldorf,Bundesliga 2,Germany,61,58,59,56,62,62,GK,59,9,42,11,57,Right
1265,13955,Alexander Sebald,Energie Cottbus,3. Liga,Germany,61,62,61,59,56,67,GK,61,6,44,12,48,Right
1266,13955,Diego Segovia,Independiente,Primera División,Uruguay,61,60,61,63,62,63,GK,61,4,47,16,50,Right
1267,13955,Teddy Sharman-Lowe,Doncaster,EFL League Two,England,61,60,59,61,58,63,GK,59,10,46,13,57,Right
1268,13955,Shi Xiaotian,Qingdao W. Coast,CSL,China PR,61,63,61,57,56,65,GK,61,13,43,24,56,Right
1269,13955,Prabhsukhan Singh Gill,East Bengal,ISL,India,61,60,65,64,64,60,GK,65,7,48,12,45,Left
1270,13955,Jordan Smith,Hibernian,Scottish Prem,England,61,62,60,55,60,62,GK,60,15,41,23,56,Left
1271,13955,Grant Smith,Bromley FC,EFL League Two,England,61,61,57,62,60,61,GK,57,18,47,32,58,Left
1272,13955,Ole Springer,Rot-Weiss Essen,3. Liga,Germany,61,61,60,57,59,62,GK,60,8,43,23,60,Right
1273,13955,Tein Troost,NAC Breda,Eredivisie,Holland,61,62,61,60,56,62,GK,61,8,45,19,57,Left
1274,13955,Denys Tvardovskyi,Shakhtar Donetsk,Ukrayina Liha,Ukraine,61,60,57,61,59,61,GK,57,13,46,15,62,Right
1275,13955,Harry Tyrer,Everton,Premier League,England,61,60,58,59,61,61,GK,58,9,44,12,58,Right
1276,13955,Mikki van Sas,Feyenoord,Eredivisie,Holland,61,59,69,64,58,56,GK,69,9,48,15,51,Right
1277,13955,Marc Vidal,RC Celta,LALIGA EA SPORTS,Spain,61,63,63,66,55,62,GK,63,5,50,18,54,Right
1278,13955,Kauã Santos,Frankfurt,Bundesliga,Brazil,61,64,60,55,57,64,GK,60,4,41,16,51,Right
1279,13955,George Wickens,Lincoln City,EFL League One,England,61,60,60,64,59,63,GK,60,8,48,15,53,Right
1280,13955,Felix Wienand,Rot-Weiss Essen,3. Liga,Germany,61,61,57,54,59,64,GK,57,5,41,12,59,Right
1281,13955,Marcel Zapytowski,Korona Kielce,PKO BP Ekstraklasa,Poland,61,61,64,60,64,62,GK,64,9,45,11,40,Right
1282,13955,Felipe Zenobio,Tigre,Primera División,Argentina,61,61,59,60,60,60,GK,59,8,45,11,57,Right
1283,14644,Jaime Acosta,Junior,Libertadores,Colombia,60,58,63,55,57,63,GK,63,17,41,30,52,Right
1284,14644,Mohammed Al Mahasna,Al Ittihad,ROSHN Saudi League,Saudi Arabia,60,58,56,54,64,62,GK,56,5,41,14,55,Right
1285,14644,Raghid Al Najjar,Al Nassr,ROSHN Saudi League,Saudi Arabia,60,65,55,58,57,61,GK,55,6,44,17,59,Right
1286,14644,Sergio,CD Tenerife,LALIGA HYPERMOTION,Spain,60,59,60,58,57,63,GK,60,9,44,16,53,Right
1287,14644,Abdulquddus Attiah,Al Taawoun,ROSHN Saudi League,Saudi Arabia,60,66,55,57,57,65,GK,55,6,43,15,50,Right
1288,14644,Nicola Bagnolini,Bologna,Serie A Enilive,Italy,60,62,57,59,53,65,GK,57,8,44,18,54,Right
1289,14644,Dan Barden,Swindon Town,EFL League Two,Wales,60,61,62,60,61,64,GK,62,8,45,17,39,Right
1290,14644,Teddy Bartouche-Selbonne,En Avant Guingamp,Ligue 2 BKT,France,60,64,59,58,56,65,GK,59,7,44,15,40,Right
1291,14644,Elias Bördner,Aleman. Aachen,3. Liga,Germany,60,61,59,58,59,63,GK,59,4,44,11,52,Right
1292,14644,Edoardo Borrelli,Catanzaro,Serie BKT,Italy,60,60,61,57,57,60,GK,61,8,43,15,56,Right
1293,14644,Rodrigo Borzone,Estudiantes,Libertadores,Argentina,60,61,56,56,58,61,GK,56,5,42,16,58,Right
1294,14644,Mohammed Bu Sanda,Al Ain FC,United Emirates League,United Arab Emirates,60,60,60,52,57,60,GK,60,8,39,12,56,Right
1295,14644,Jack Bycroft,Swindon Town,EFL League Two,England,60,63,56,56,59,62,GK,56,8,42,10,54,Right
1296,14644,Ertuğrul Çetin,Fenerbahçe,Trendyol Süper Lig,Turkey,60,62,61,60,59,60,GK,61,5,45,10,51,Right
1297,14644,Pierce Charles,Sheffield Wed,EFL Championship,Northern Ireland,60,58,60,59,62,60,GK,60,9,44,11,50,Right
1298,14644,Chen Wei,Shanghai Port FC,CSL,China PR,60,59,58,53,56,64,GK,58,5,40,10,62,Right
1299,14644,Choi Young Eun,Daegu FC,K League 1,Korea Republic,60,60,58,51,58,66,GK,58,6,38,12,52,Right
1300,14644,Kacper Chorążka,Bohemians,SSE Airtricity PD,Poland,60,62,65,53,57,62,GK,65,9,40,15,47,Right
1301,14644,Harry Christy,Leeds United,EFL Championship,England,60,64,56,56,57,64,GK,56,9,42,10,52,Right
1302,14644,Giuseppe Ciocci,Cagliari,Serie A Enilive,Italy,60,62,56,54,58,65,GK,56,7,41,12,56,Right
1303,14644,Joel Coleman,Bolton,EFL League One,England,60,60,59,57,58,62,GK,59,17,43,25,58,Right
1304,14644,Tom de Graaff,FC Utrecht,Eredivisie,Holland,60,61,57,67,56,60,GK,57,10,50,26,59,Left
1305,14644,Celestin De Schrevel,KAA Gent,1A Pro League,Belgium,60,69,50,55,55,65,GK,50,7,41,10,55,Right
1306,14644,Jake Eastwood,Grimsby Town,EFL League Two,England,60,63,56,59,57,62,GK,56,11,44,23,56,Right
1307,14644,Lucas Escobar,Defensa,Sudamericana,Argentina,60,60,56,62,58,64,GK,56,7,47,10,54,Right
1308,14644,Owen Evans,Cheltenham Town,EFL League Two,Wales,60,60,60,61,58,61,GK,60,11,46,30,56,Right
1309,14644,Fang Jingqi,Tianjin JMT FC,CSL,China PR,60,60,61,54,61,58,GK,61,12,41,18,52,Right
1310,14644,Rafael Ferrario,Barracas Central,Primera División,Argentina,60,59,57,60,58,62,GK,57,8,45,18,56,Right
1311,14644,Scott Flinders,Mansfield Town,EFL League One,England,60,61,58,59,59,60,GK,58,16,44,23,58,Right
1312,14644,Juan Foronda,Universitario,Sudamericana,Bolivia,60,60,64,57,56,61,GK,64,9,43,15,54,Right
1313,14644,Fraga,Real Sociedad,LALIGA EA SPORTS,Spain,60,56,63,57,65,58,GK,63,9,43,18,49,Right
1314,14644,Paolo Garcia,Universitario,Sudamericana,Bolivia,60,58,61,64,53,64,GK,61,9,48,15,55,Right
1315,14644,Matteo Grandi,Venezia,Serie A Enilive,Italy,60,59,57,60,61,56,GK,57,15,45,23,61,Right
1316,14644,Daniel Azevedo,Casa Pia AC,Liga Portugal,Portugal,60,61,56,54,63,62,GK,56,8,41,14,49,Right
1317,14644,Szilárd Gyenge,Sepsi OSK,SUPERLIGA,Romania,60,61,57,56,58,59,GK,57,10,42,25,60,Right
1318,14644,Jack Hamilton,Ross County,Scottish Prem,Scotland,60,61,58,60,58,60,GK,58,13,45,23,56,Right
1319,14644,Konstantin Heide,Unterhaching,3. Liga,Germany,60,59,60,57,60,63,GK,60,6,43,29,49,Right
1320,14644,Mark Howard,Wrexham,EFL League One,England,60,61,58,58,61,60,GK,58,13,44,24,56,Right
1321,14644,Sam Howes,Leyton Orient,EFL League One,England,60,61,59,61,59,62,GK,59,12,46,18,50,Right
1322,14644,Luis Idjakovic,SV Sandhausen,3. Liga,Germany,60,59,59,62,66,61,GK,59,5,47,17,39,Right
1323,14644,Denys Ignatenko,Dynamo Kyiv,Ukrayina Liha,Ukraine,60,59,57,59,61,60,GK,57,7,44,11,54,Right
1324,14644,Joachim Imbrechts,R. Union St.-G.,1A Pro League,Sweden,60,64,57,56,53,62,GK,57,4,42,18,56,Right
1325,14644,Jacob Jackson,SJ Earthquakes,MLS,United States,60,60,63,55,58,62,GK,63,9,41,13,50,Right
1326,14644,Håvar Grøntvedt Jenssen,Fredrikstad FK,Eliteserien,Norway,60,61,60,59,60,61,GK,60,9,44,12,45,Right
1327,14644,Lucas Hägg Johansson,Brommapojkarna,Allsvenskan,Sweden,60,61,60,59,59,60,GK,60,17,44,22,55,Right
1328,14644,Louis Jones,Waterford,SSE Airtricity PD,England,60,60,60,58,59,59,GK,60,15,44,42,54,Right
1329,14644,Vishal Kaith,Mohun Bagan SG,ISL,India,60,65,59,57,60,57,GK,59,7,43,13,53,Right
1330,14644,Yusuf Karagöz,Alanyaspor,Trendyol Süper Lig,Turkey,60,61,59,53,57,60,GK,59,5,40,11,56,Right
1331,14644,Maciej Kikolski,Radomiak Radom,PKO BP Ekstraklasa,Poland,60,61,60,58,58,59,GK,60,6,44,17,59,Right
1332,14644,Jonas Krumrey,Lyngby BK,3F Superliga,Germany,60,65,60,58,55,60,GK,60,6,44,15,53,Right
1333,14644,Johan Lara,U. Católica,Sudamericana,Ecuador,60,61,58,56,60,61,GK,58,7,42,12,52,Right
1334,14644,Harry Lee,Exeter City,EFL League One,England,60,60,59,57,57,60,GK,59,6,43,12,57,Right
1335,14644,Joan López,IDV,Libertadores,Ecuador,60,60,59,57,59,61,GK,59,7,43,18,58,Right
1336,14644,Carlos López,Málaga CF,LALIGA HYPERMOTION,Spain,60,60,57,59,57,64,GK,57,7,44,16,52,Right
1337,14644,Evan Louro,FC Cincinnati,MLS,United States,60,59,59,62,63,59,GK,59,15,47,15,46,Right
1338,14644,Alexander Lundin,Mjällby AIF,Allsvenskan,Sweden,60,57,60,56,59,59,GK,60,12,42,18,58,Right
1339,14644,Shaun MacDonald,Exeter City,EFL League One,England,60,58,59,59,61,60,GK,59,8,44,15,54,Right
1340,14644,Sebastian Madejski,Cracovia,PKO BP Ekstraklasa,Poland,60,57,55,60,63,65,GK,55,18,45,23,55,Right
1341,14644,Archie Mair,Norwich,EFL Championship,Scotland,60,61,59,59,58,60,GK,59,9,44,15,56,Left
1342,14644,Carlos Marín,Córdoba CF,LALIGA HYPERMOTION,Spain,60,65,65,59,58,57,GK,65,8,44,15,40,Right
1343,14644,Tom McGill,MK Dons,EFL League Two,Canada,60,62,60,63,59,62,GK,60,5,47,10,43,Right
1344,14644,Jorge Mejía,Nacional Potosí,Sudamericana,Bolivia,60,59,61,62,59,58,GK,61,6,47,14,59,Right
1345,14644,Stuart Moore,Morecambe,EFL League Two,England,60,61,58,56,59,60,GK,58,15,42,29,52,Right
1346,14644,Luís Henrique,Boavista FC,Liga Portugal,Brazil,60,59,57,58,62,60,GK,57,10,44,11,60,Right
1347,14644,Manfredi Nespola,Palermo,Serie BKT,Italy,60,60,60,58,60,61,GK,60,8,44,22,48,Right
1348,14644,Jonas Nickisch,1. FC Köln,Bundesliga 2,Germany,60,63,57,59,57,65,GK,57,8,44,12,50,Right
1349,14644,Nahuel Noll,Fürth,Bundesliga 2,Germany,60,60,59,60,57,61,GK,59,8,45,10,54,Right
1350,14644,Leo Oppermann,Arminia Bielefeld,3. Liga,Germany,60,63,59,59,58,65,GK,59,8,44,10,40,Right
1351,14644,Michał Perchel,Puszcza,PKO BP Ekstraklasa,Poland,60,57,58,68,64,61,GK,58,5,51,13,43,Right
1352,14644,Marco Pissardo,Bari,Serie BKT,Italy,60,58,61,61,60,64,GK,61,8,46,16,48,Right
1353,14644,Leon Pöhls,Shamrock Rovers,SSE Airtricity PD,Germany,60,61,59,56,60,63,GK,59,7,42,15,43,Right
1354,14644,Álex Primo,Levante UD,LALIGA HYPERMOTION,Spain,60,61,60,55,58,62,GK,60,8,41,14,54,Right
1355,14644,Tymur Puzankov,Shakhtar Donetsk,Ukrayina Liha,Ukraine,60,60,58,62,61,62,GK,58,7,47,14,48,Right
